Country Name,Country Code,Indicator Name,Indicator Code,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Length of District Road: Light Damage (in km) (Bina Marga Data),ROD.DIST.LDMG.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,3478,3478,,3364,,,,,,3922,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of District Road: Light Damage (in km) (BPS Data, Province only)",ROD.DIST.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1675,1675,1675,3025,207,2874,2554,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of District Road: Other (in km) (BPS Data, Province only)",ROD.DIST.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,360,360,360,360,111,403,426,525,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of National Road: Asphalt (in km) (BPS Data, Province only)",ROD.NATL.ASPH.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1115,1115,1115,1326,1326,1326,1673,1673,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of National Road: Bad Damage (in km) (BPS Data, Province only)",ROD.NATL.BDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,263,146,9,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of National Road: Dirt (in km) (BPS Data, Province only)",ROD.NATL.DIRT.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of National Road: Fair (in km) (BPS Data, Province only)",ROD.NATL.FAIR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,128,128,128,238,1298,1298,1284,1487,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of National Road: Good (in km) (BPS Data, Province only)",ROD.NATL.GOOD.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1016,1016,1016,1326,103,102,288,249,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of National Road: Gravel (in km) (BPS Data, Province only)",ROD.NATL.GRAVL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,29,457,457,457,110,110,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of National Road: Light Damage (in km) (BPS Data, Province only)",ROD.NATL.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,120,120,65,38,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of National Road: Other (in km) (BPS Data, Province only)",ROD.NATL.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of Province Road: Asphalt (in km) (BPS Data, Province only)",ROD.PROV.ASPH.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1269,1269,1269,919,919,919,1384,1384,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of Province Road: Bad Damage (in km) (BPS Data, Province only)",ROD.PROV.BDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,327,327,327,8,813,813,163,163,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of Province Road: Dirt (in km) (BPS Data, Province only)",ROD.PROV.DIRT.KM,,,,,,,,,,,,,,,,,,,,,,,,,,498,498,498,157,157,157,128,128,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of Province Road: Fair (in km) (BPS Data, Province only)",ROD.PROV.FAIR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,436,436,436,618,377,377,431,431,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of Province Road: Good (in km) (BPS Data, Province only)",ROD.PROV.GOOD.KM,,,,,,,,,,,,,,,,,,,,,,,,,,808,808,808,919,407,407,862,862,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of Province Road: Gravel (in km) (BPS Data, Province only)",ROD.PROV.GRAVL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,543,543,543,618,618,618,183,183,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of Province Road: Light Damage (in km) (BPS Data, Province only)",ROD.PROV.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,940,940,940,157,105,105,247,247,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Length of Province Road: Other (in km) (BPS Data, Province only)",ROD.PROV.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,201,201,201,8,8,8,8,8,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Literacy Rate for Population age 15 and over (in % of total population),SE.LITR.15UP.ZS,,,,,,,,,,,,,,,,,,,,,90.03,91.34,91.97,93.08,,,,96.28,95.69,,94.27,94.51,95.94,96.17,96.87,95.84,96.11,96.751495,97.42,97.63,97.74
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Monthly Per Capita Household Education Expenditure (in IDR),HOU.XPD.EDU.PC.CR,,,,,,,,,,,,,,,,,,,,,1617,2138,2641,2710,,,,7002,5942,,10024,9634,,18788,16727,20174,23303,23437.7,26905.87,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Monthly Per Capita Household Health Expenditure (in IDR),HOU.XPD.HE.PC.CR,,,,,,,,,,,,,,,,,,,,,937,1030,1266,1484,,,,2287,2618,,4654,6338,,8939,11040,15206,14953,17148.35,19151.54,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Monthly Per Capita TOTAL Household Expenditure for The Poorest 20 percent (in IDR),HOU.XPD.TOTL.20POOR.CR,,,,,,,,,,,,,,,,,,,,,25219,27424,34249,56983,,,,88865,87697,,125902,137483,,186036,205247,254969,265283,287316.63,304285.09,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Morbidity Rate (in %),SH.MORB.ZS,,,,,,,,,,,,,,,,,,,,,22.249,25.454,23.406,21.959,,,,23.828,26.915,,34.518,40.805,36.796,35.597,35.08466,30.61576,30.712575,28.659436,30.548063,27.92,25.78
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,,,,,,,,,,,,,,,,,,,,,59.76,65.91,58.28,60.02,,,,78.74,79.98,,78.39,76.36,76.56,77.41,78.58,74.76,78.84,82.585571,85.2,85.55,85.73
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,,,,,,,,,,,,,,,,,,,,,92.98,93.59,93.18,94.31,,,,95.36,95.88,,95.48,95.73,96.05,96.95,97.32,92.57,94.6,96.98497,97.8,97.99,98.16
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,,,,,,,,,,,,,,,,,,,,,32.44,3.45,36.55,36.53,,,,61.63,62.04,,57.07,61.76,62.02,62.11,62.42,61.44,61.71,63.313656,69.2,69.82,70
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of Doctors,SH.DR.TOTL,,,,,,,,,,,,,,,,,,,,,564,,,,,,,776,,820,,,771,,,1361,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of hospitals,SH.HOSP.TOTL,,,,,,,,,,,,,,,,,,,,,25,,,,31,,,28,,37,,,,,,57,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of Midwives,SH.MED.MWIV.TOTL,,,,,,,,,,,,,,,,,,,,,2981,,,,,,,6048,,4475,,,12654,,,7046,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people employed,SL.EMP.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,1662876,1452258,1579635,1522504,1455968,1624335,1570761,1621998,1732561,1776254,1852473,1820921,1842671,1931823,1966018,2087045
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Number of people employed in agriculture, forestry and fishery",SL.EMP.AGR.FRST.FSH,,,,,,,,,,,,,,,,,,,,,,,,,,909064,836042,937532,906046,802255,899579,780344,876092,847095,809788,898225,854278,860231,851785,881357,735063
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people employed in construction sector,SL.EMP.CNST,,,,,,,,,,,,,,,,,,,,,,,,,,88328,39184,44839,62879,81606,81515,104930,103749,105567,109023,113934,130960,106820,126062,136852,138894
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people employed in electricity and utilities sector,SL.EMP.ELC,,,,,,,,,,,,,,,,,,,,,,,,,,1056,4924,3574,8486,3204,1803,2798,3387,3902,3630,3966,3293,4810,3658,5069,8004
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people employed in financial services sector,SL.EMP.FINS,,,,,,,,,,,,,,,,,,,,,,,,,,2112,9062,5461,5687,4193,3715,8596,8907,10680,13644,25040,25252,23079,26881,21779,33708
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people employed in industrial sector,SL.EMP.IND,,,,,,,,,,,,,,,,,,,,,,,,,,84072,55566,65224,51613,44921,72128,75812,72180,80772,77828,72509,74706,74656,91132,93698,123588
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people employed in mining and quarrying sector,SL.EMP.MINQ,,,,,,,,,,,,,,,,,,,,,,,,,,1324,15828,1185,8914,3030,21260,9162,14085,10681,11591,11739,14120,13692,16132,14708,18681
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people employed in social services sector,SL.EMP.SOCL,,,,,,,,,,,,,,,,,,,,,,,,,,180248,173154,203814,187175,205020,247649,257688,246088,331508,361971,358704,358750,381038,409377,408901,537443
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Number of people employed in trade, hotel and restaurant sector",SL.EMP.TRAD,,,,,,,,,,,,,,,,,,,,,,,,,,310976,263890,260094,231855,229026,219010,248516,232606,264453,314323,299183,286198,313745,334125,328129,391536
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people employed in transportation and telecommunication sector,SL.EMP.TRAN,,,,,,,,,,,,,,,,,,,,,,,,,,85696,54608,57912,59849,82713,77676,82915,60528,77903,74456,69173,73364,64600,72671,75525,100128
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people in labor force,SL.TLF,,,,,,,,,,,,,,,,,,,,,,,,,,1801704,1601910,1735201,1679464,1693029,1813504,1742185,1793410,1897922,1938519,2001259,1999369,2050076,2123312,2182824,2257943
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people live below the poverty line (in number of people),SI.POV.BPL,,,,,,,,,,,,,,,,,,,,,,,,602100,,,1199960,1254170,1157300,1085200,1149900,1083600,962200,885900,861900,894810,909000,856900,837420,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people underemployed,SL.EMP.UNDR,,,,,,,,,,,,,,,,,,,,,,,,,,644168,595844,772555,576874,596503,562514,553435,579650,722889,733227,914282,921070,876565,862031,804020,723593
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of people unemployed,SL.UEM.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,138828,149652,155566,156960,237061,189169,171424,171412,165361,162265,148786,178448,207405,191489,216806,170898
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,,,,,,,,,,,,,,,,,,,,,1241,,,,3913,,,3763,,2765,,,1980,,,1361,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,,,,,,,,,,,,,,,,,,,,,728,,,,967,,,958,,982,,,,,,1196,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of schools at junior secondary level,SE.SCHL.JRSEC,,,,,,,,,,,,,,,,,,,,,601,,,,683,,,685,,757,,,530,,,1152,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of schools at primary level,SE.SCHL.PRM,,,,,,,,,,,,,,,,,,,,,3630,,,,3652,,,3633,,3560,,,1944,,,3894,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,,,,,,,,,,,,,,,,,,,,,331,,,,290,,,309,,445,,,278,,,720,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Number of Student: Junior Secondary Level (in number of people, 2009 data only)",SE.STUD.JRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74078,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Number of Student: Primary Level (in number of people, 2009 data only)",SE.STUD.PRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586763,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Number of Student: Senior Secondary Level (in number of people, 2009 data only)",SE.STUD.SRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67464,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Number of Teacher: Junior Secondary Level (in number of people, 2009 data only)",SE.TCHR.JRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13777,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Number of Teacher: Primary Level (in number of people, 2009 data only)",SE.TCHR.PRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37183,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Number of Teacher: Senior Secondary Level (in number of people, 2009 data only)",SE.TCHR.SRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11127,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Others expenditure (in IDR),EC.XPD.OTHR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,67453091620,86377001031,4.43E+11,9.05E+11,1.18E+12,1.11E+12,,9.26E+11,1.52E+12,1.62E+12,1.72E+12,2.63E+12,2.65E+12,5.94E+12,6.17E+12,6.17E+12
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Outstanding Deposits of Commercial Banks owned by Regional Government (Province Level, in IDR Million)",RES.DPST.CBK,,,,,,,,,,,,,,,,,,,,,,,,,,,1306990,1128086,1266311,2549196,6699198,,,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Land Area by type of condition: Damaged (in Hectares),PALM.LND.DMG,,,,,,,,,,,,,,,,,,,,,,,,,,11626,8881,11244,14670,17703,16941,26532,26568,25743,22874,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Land Area by type of condition: Immature (in Hectares),PALM.LND.IMM,,,,,,,,,,,,,,,,,,,,,59751,60668,65809,59593,59534,83236,77958,76551,62219,62614,54626,56851,62488,76314,81805,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Land Area by type of condition: Mature (in Hectares),PALM.LND.MTR,,,,,,,,,,,,,,,,,,,,,104741,115878,131103,146552,159291,157252,167903,174356,172122,173944,236993,191439,197982,211688,224883,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Land Area by type of ownership: Private (in Hectares),PALM.LND.PRVT,,,,,,,,,,,,,,,,,,,,,101534,105704,109079,114312,126326,135669,138665,142587,132552,132552,165307,133247,133247,133247,139431,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Land Area by type of ownership: Smallholder (in Hectares),PALM.LND.SMHD,,,,,,,,,,,,,,,,,,,,,34772,39249,50188,52188,52811,60724,62465,63010,77106,82356,89199,96516,113735,140442,150053,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Land Area by type of ownership: State Owned Enterprise (in Hectares),PALM.LND.SOE,,,,,,,,,,,,,,,,,,,,,28186,31593,37645,39645,39688,55721,53612,56554,39353,39353,54054,45059,40056,40056,40078,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Land Area: Total (in Hectares),PALM.LND.TOTL,,,,,,,,,,,,,,,,,,,,,164492,176546,196912,206145,218825,252114,254742,262151,249011,254261,308560,274822,287038,313745,329562,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Yield by type of ownership: Private (in Kg/Ha),PALM.YLD.PRVT,,,,,,,,,,,,,,,,,,,,,2750,3146,3083,6524,7668,7265,7344,6118,6824,,7842,41921,19700,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Yield by type of ownership: Smallholder (in Kg/Ha),PALM.YLD.SMHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,26029.29,,,,28288,26159,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Oil Yield by type of ownership: State Owned Enterprise (in Kg/Ha),PALM.YLD.SOE,,,,,,,,,,,,,,,,,,,,,3307,3106,3106,3044,3230,2147,,2708,2191,,2998,16911,10585,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Production by type of ownership: Private (in Tons),PALM.PRD.PRVT,,,,,,,,,,,,,,,,,,,,,175153,223300,250412,256359,274886,242668,249546,259489,280103,267696,498356,382659,153366,233327,366547,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Production by type of ownership: Smallholder (in Tons),PALM.PRD.SMHD,,,,,,,,,,,,,,,,,,,,,42652,34799,40448,40612,63243,49485,63947,84650,91811,101877,117962,111212,104865,181632,222472,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Production by type of ownership: State Owned Enterprise (in Tons),PALM.PRD.SOE,,,,,,,,,,,,,,,,,,,,,68455,70210,70210,71680,95979,82680,,116499,63196,73466,149100,105479,68434,67936,73181,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Palm Production: Total (in Tons),PALM.PRD.TOTL,,,,,,,,,,,,,,,,,,,,,286260,328309,361070,368651,434108,374833,313493,460638,435110,443039,765418,599350,326665,482895,662200,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Percentage of Population in Rural Areas (only 2005 and 2010) (in % of Total Population),SP.RUR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,71.25,,,,,,,,,,71.88051379,71.88011,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Percentage of Population in Urban Areas (only 2005 and 2010) (in % of Total Population),SP.URB.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,28.75,,,,,,,,,,28.11948621,28.11989,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Personnel expenditure (in IDR),EC.XPD.STAF.CR,,,,,,,,,,,,,,,,,,,,,,,,,,1.63E+11,3.45E+11,3.73E+11,4.70E+11,4.36E+11,3.62E+11,,6.41E+11,1.08E+12,1.04E+12,1.06E+12,1.08E+12,1.31E+12,1.41E+12,9.12E+11,9.46E+11
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Poverty Gap (index),SI.POV.NGAP,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,4.32,6.73,6.32,5.83,5.28,5.41,5.18,3.88,4.11,3.5,3.55,3.2,3.14,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Poverty Line (in IDR),SI.POV.NAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129615,172084,198858,218143,248627,272155,278389,320013,321893,348172,377049.09,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Poverty Rate (in % of population),SI.POV.NAPR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,29.58,28.47,28.69,28.28,26.65,23.53,21.8,20.98,19.57,19.46,17.72,16.98,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Public, law and order function expenditure (in IDR)",FC.XPD.PUBL.CR,,,,,,,,,,,,,,,,,,,,,,,,,,2713067538,3.13E+11,,,,,12556327798,19720000000,45559255000,32325922413,33433964713,40750000000,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Religious function expenditure (in IDR),FC.XPD.RELG.CR,,,,,,,,,,,,,,,,,,,,,,,,,,18360252243,19664066989,,,,,,,,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Social protection function expenditure (in IDR),FC.XPD.PROT.CR,,,,,,,,,,,,,,,,,,,,,,,,,,17448270546,26756189267,35345763519,15052463514,37896254805,39172063406,1.04E+11,85280000000,1.67E+11,91599907818,91981518918,1.12E+11,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Total Area (in Km²),LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,55390,55829.39,55517.05,55517.05,55410.09,57469.37,57469.37,57469.37,57956,57956,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Commercial and Rural Banks Loans Rupiah and Foreign Currency (province level, in IDR Million)",FN.LOAN.CBK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,2163000,2411000,3864000,4720000,5820000,7890000,10682000,13112000,16476430,21471740,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Agriculture (province level, in IDR Million)",FN.CRED.AGR.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,189545,164160,42386,44467,65172,58953,111625,186705,212516,275510,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Business (province level, in IDR Million)",FN.CRED.BUS.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,26124,33744,55606,60462,65971,76302,115128,189603,273758,345058,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Construction (province level, in IDR Million)",FN.CRED.CNST.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,36505,47742,56991,89594,115437,121739,198947,373922,567068,735662,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Manufacture (province level, in IDR Million)",FN.CRED.MNF.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,25863,49692,291534,401379,437749,461860,464554,497135,528995,590839,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Mining and Quarrying (province level, in IDR Million)",FN.CRED.MINQ.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,294,3122,2553,2987,942,378,589,2788,12689,22184,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Other Services (province level, in IDR Million)",FN.CRED.SRV.OTHR.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,489390,634472,859552,1126133,1888359,2317630,2790881,3762631,5202827,6897745,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Social Services (province level, in IDR Million)",FN.CRED.SRV.SOCL.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,23470,11605,13187,15585,76032,32132,34942,77509,74862,91857,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Trade (province level, in IDR Million)",FN.CRED.TRAD.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,169823,159079,264707,327778,442935,500311,858520,1482714,2427921,3477657,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Transportation (province level, in IDR Million)",FN.CRED.TRAN.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,3215,5805,15867,24454,27065,27555,33408,32437,31341,30749,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Sector: Utilities (province level, in IDR Million)",FN.CRED.UTL.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,3061,3410,1594,1204,843,598,1623,2521,2393,29137,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Utilization: Consumption (province level, in IDR Million)",FN.CRED.CNSP.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,427904,550464,848442,1123114,1877040,2309615,2782399,3750650,5180896,6876748,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total credit by Utilization: Investment (province level, in IDR Million)",FN.CRED.INVS.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,218659,235100,288073,383356,493632,447272,548945,805175,919435,1126483,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Credit by Utilization: Working Capital (province level, in IDR Million)",FN.CRED.WCAP.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,320727,327267,467462,587573,749833,840571,1278873,2052140,3234039,4493167,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total Deposits (province level, in IDR Million)",FN.DPST.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,3349910,4369784,6063541,7625972,7900604,13850821,21956017,18372049,20463618,19215221,,,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Total Expenditure (in IDR),EC.XPD.TOTL.CR,,,,,,,,,,,,,,,,,,,,,,,,,,4.75E+11,1.37E+12,1.42E+12,1.96E+12,2.17E+12,2.44E+12,,7.61E+12,1.02E+13,7.53E+12,7.37E+12,8.76E+12,,1.21E+13,1.21E+13,1.21E+13
"Nanggroe Aceh Darussalam, Prop.",ID.AC,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,,,,,,,,3425242,4224206,4251376,5208007,5200828,6067027,6699285,7237788,7968716,8595679,10883405,11245015,13091228,14636988,17056028,24956860,26991582,35883108,37654640,43705668,48619148,50357260,56951612,69353344,71093360,73547544,71694544,77505600,85540000,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total GDP excluding Oil and Gas (in IDR Million), Constant Price",NA.GDP.EXC.OG.KR,3682555.5,4462889.5,5022744.5,5325776.9,4965040.9,4943871.1,5826314.7,6871284.5,5591844.7,5192233.6,6965719.9,7200900.3,8783042.6,9124723.4,9634434,12907877,12112194,13646187,15375533,17399383,19132239,20648250,19576705,18767992,19626691,19539800.55,21095274.34,21875760.39,22260704.21,22531791.74,24267797.85,26022200.96,26523093,27576591.86,29042317.34,30801677.73,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total GDP excluding Oil and Gas (in IDR Million), Current Price",NA.GDP.EXC.OG.CR,,,,,,,,,,,,,,,,,,,,,,,,,19626691,21230620.42,24488662.9,27011582.29,30149761.23,35449322,43465767.47,49718173.08,54209880,58615372.34,64609717.54,71657718.75,,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total GDP including Oil and Gas (in IDR Million), Constant Price",NA.GDP.INC.OG.KR,5271869.6,5512562.2,5866782.1,9522501.3,26633496,45811911,51249667,54750589,44006861,51793591,48645045,61313234,50932230,52491687,52664867,52378484,52472329,52325072,51947823,52059256,52729000,52018832,46570705,43486777,39501352,35262979.69,42338751.33,44677163.2,40374282.3,36287915.29,36853868.66,35983090.79,34097992,32220883.29,33071136.66,34789374,36599706,,,,
"Nanggroe Aceh Darussalam, Prop.",ID.AC,"Total GDP including Oil and Gas (in IDR Million), Current Price",NA.GDP.INC.OG.CR,,,,,,,,,,,,,,,,,,,,,,,,,39501352,37654639.41,43705666.43,48619149.26,50357261.97,56951611.99,69353346,71093359.4,73547551,71694544.56,77505598.25,87994956.75,96161088,,,,
